231019-14:26:19
2
torque,speed
7970,7930
7955,7959
7946,7953
7972,7955
7962,7932
7985,7960
7962,7957
7967,7964
7969,7953
7957,7940
7983,7954
7939,7939
7968,7941
7973,7946
7981,7947
7966,7954
8002,7936
7966,7942
7971,7934
7959,7944
7998,7952
7966,7920
7965,7943
7969,7909
7969,7937
7986,7944
7962,7934
7948,7944
7956,7956
7975,7945
7948,7956
7950,7929
7977,7939
7969,7960
7955,79477964,7953
7970,7937
7957,7940
7956,7961
7973,7939
7979,7953
7962,7930
7960,7935
7981,7952
7945,7948
7961,7925
7979,7947
7982,7941
7962,7944
7959,7946
7990,7956
7941,7952
7990,7936
7979,7934
7979,7925
7961,7944
7975,7939
7952,7929
7961,7956
7970,7955
7965,7962
7968,7948
7949,7935
7949,7961
7976,7957
7966,7953
7982,7949
7964,7930
7969,7962
7959,7932
7948,7941
7973,7972
7975,7958
7960,7957
7957,7948
7975,7955
7961,7949
7940,7958
7983,7930
7976,7930
7970,7944
7966,7956
7960,7920
7971,7955
7973,7953
7990,7952
7977,7956
7976,7935
7941,7940
7946,7971
7987,7948
7936,7934
7973,7933
7971,7944
7965,7955
7962,7961
7947,7932
7941,7936
7935,7931
7958,7967
7997,7955
7959,7932
7950,7933
7974,7944
7969,7936
7990,7944
7960,7933
7957,7944
7960,7954
7969,7952
7942,7941
7952,7944
7980,7939
7947,7929
7961,7941
7984,7946
7954,7956
7976,7945
7983,7958
7954,7966
7967,7961
7930,7929
7964,7941
7966,7945
7961,7942
7985,7947
7962,7934
7973,7963
7968,7932
7967,7949
7959,7956
7962,7949
7972,7937
7958,7952
7980,7933
7955,7935
7966,7927
7981,7946
7959,7958
7954,7955
7952,7958
7977,7939
7978,7949
7988,7951
7974,7955
7979,7933
7955,7933
7972,7949
7963,7951
7978,7950
7968,7960
7956,7958
7983,7949
7969,7942
7960,7914
7969,7935
7979,7944
7946,7938
7976,7960
7961,7956
7954,7959
7974,7940
7977,7948
7961,7953
7956,7944
7986,7937
7975,7953
7952,7943
7964,7961
7982,7953
7983,7942
7955,7950
7979,7943
7959,7945
7974,7946
7980,7944
7963,7958
7982,7932
7949,7933
7958,7951
7957,7950
7983,7940
7966,7944
7961,7931
7974,7948
7941,7959
7966,7915
7950,7959
8004,7939
7983,7952
7979,7955
7994,7956
7948,7965
7988,7943
7942,7950
7979,7951
7967,7941
7959,7942
7953,7940
7966,7942
7977,7939
7947,7919
7975,7957
7960,7937
7960,7936
7966,7932
7985,7943
7960,7972
7968,7953
7983,7941
7932,7957
7960,7932
7951,7947
7967,7960
7952,7943
7995,7959
7961,7956
7957,7954
7969,7946
7959,7952
7963,7949
7972,7932
7963,7930
7974,7945
7961,7961
7979,7958
7975,7941
7983,7959
7964,7932
7982,7948
7967,7955
7987,7966
7972,7943
8013,7946
7982,7944
7975,7939
7975,7954
7963,7923
7975,7954
7969,7960
7953,7960
7978,7954
7934,7923
7955,7954
7952,7938
7976,7929
7968,7957
7983,7929
7968,7941
7946,7954
7970,7956
7960,7946
7991,7928
7960,7935
7990,7934
7963,7962
7970,7942
7994,7949
7936,7951
7982,7958
7928,7947
7970,7932
7953,7940
7977,7946
7961,7955
7970,7937
7977,7943
7955,7912
7964,7929
7964,7956
7984,7955
7973,7946
7999,7955
7974,7947
7972,7937
7962,7958
7993,7938
7984,7938
7989,7945
7949,7957
7939,7949
7936,7939
7978,7924
7979,7934
7957,7954
7981,7948
7942,7974
7969,7940
7992,7947
7968,7936
7967,7950
7966,7937
7965,7947
7967,7934
7966,7944
7970,7937
7973,7956
7952,7932
7975,7951
7954,7957
7957,7956
7978,7949
7964,7964
7947,7953
7979,7953
7967,7942
7921,7942
7976,7940
7976,7939
7962,7945
7981,7946
7949,7969
7958,7934
7954,7954
7979,7947
7961,7929
7960,7948
7984,7932
7978,7937
7983,7950
7960,7950
7970,7959
7966,7952
7980,7942
7974,7948
7956,7954
7973,7932
7952,7940
7957,7944
7940,7923
7978,7933
7955,7941
7960,7963
7968,7948
7963,7957
7970,7945
7958,7942
7989,7946
7974,7946
7983,7930
7963,7943
7958,7968
7971,7933
7956,7927
7948,7927
7962,7950
7981,7954
7942,7928
7984,7939
7952,7966
7987,7937
7976,7948
7983,7947
7963,7946
7946,7963
7989,7950
7978,7945
8003,7968
7969,7959
7977,7959
7967,7950
7961,7937
7972,7930
7982,7937
7974,7961
7981,7938
7955,7927
7942,7943
7954,7935
7982,7932
7980,7953
7955,7958
7950,7947
7947,7953
7963,7934
7991,7947
7994,7963
7991,7933
7978,7955
7958,7934
7953,7950
7985,7947
7966,7937
7972,7960
7977,7974
7958,7936
7963,7962
7999,7938
7959,7939
7979,7946
7974,7944
7942,7953
7964,7938
7969,7940
7923,7946
7965,7947
7998,7952
7946,7935
7960,7952
7974,7946
7975,7937
7943,7949
7962,7951
7976,7942
7959,7953
7961,7939
7974,7938
7959,7935
7957,7947
7969,7954
7955,7953
7933,7951
7951,7938
7953,7954
7962,7934
7980,7959
7962,7952
7965,7929
7973,7934
7976,7952
7972,7934
7989,7928
7990,7941
7944,7950
7991,7927
7978,7955
7955,7956
7985,7960
7944,7949
7985,7940
7950,7954
7965,7931
7950,7926
7947,7947
7972,7960
7938,7915
7996,7920
7963,7935
7957,7931
7971,7928
7947,7960
8002,7923
7944,7946
7982,7946
7956,7963
7972,7934
7958,7956
7994,7948
7973,7955
7962,7949
7975,7957
7947,7953
7968,7935
7948,7930
7975,7920
7968,7945
7978,7940
7976,7953
7961,7961
7991,7933
7962,7953
7988,7951
7955,7934
7995,7939
7947,7937
7945,7942
7980,7935
7952,7943
7959,7935
7939,7963
7990,7940
7945,7953
7988,7957
7954,7955
7953,7948
7962,7951
7944,7916
7970,7941
7959,7933
7990,7947
7957,7951
7976,7937
7996,7927
7960,7941
7974,7959
7976,7944
7963,7949
7970,7947
7994,7935
7964,7942
7955,7934
7966,7947
7973,7946
7962,7952
7951,7939
7964,7932
7957,7953
7981,7948
7957,7927
7962,7943
7962,7943
7964,7904
7967,7948
7970,7948
7974,7951
7969,7942
7967,7922
7989,7912
7967,7930
7963,7944
7966,7951
7982,7938
7981,7944
7963,7941
7954,7938
7924,7943
7967,7966
7966,7929
7960,7950
7960,7941
7973,7945
7961,7943
7960,7927
7975,7962
7980,7946
7965,7926
7997,7949
7927,7942
7992,7968
7977,7943
7960,7949
7957,7935
7966,7933
7988,7942
7966,7934
7977,7939
7959,7932
7953,7942
7957,7956
7970,7938
7962,7954
7972,7947
7977,7947
7954,7947
7985,7953
7982,7949
7967,7946
7962,7950
7975,7954
7966,7928
7943,7959
7997,7945
7959,7951
7968,7930
7959,7932
7977,7939
7962,7962
7960,7944
7985,7962
7943,7949
7981,7957
7948,7928
7963,7938
7963,7941
7973,7947
7966,7973
7953,7971
7987,7944
7942,7954
7982,7950
7972,7941
7962,7954
7976,7941
7956,7947
7956,7937
7925,7954
7957,7945
7961,7945
7983,7943
7936,7922
7971,7927
7950,7953
7962,7947
7990,7953
